Fréquence (Hz);Niveau (dB)
302.856445;-50.318436
303.222656;-50.622437
303.588867;-53.818977
303.955078;-54.269680
304.321289;-53.531120
304.687500;-53.957951
305.053711;-54.464996
305.419922;-55.430923
305.786133;-56.038017
306.152344;-54.989941
306.518555;-55.018677
306.884766;-56.321404
307.250977;-55.342136
307.617188;-53.566185
307.983398;-53.522690
308.349609;-52.611752
308.715820;-50.738224
309.082031;-48.789082
309.448242;-46.678925
309.814453;-47.009586
310.180664;-46.634449
310.546875;-45.788765
310.913086;-45.225826
311.279297;-44.456436
311.645508;-45.579269
312.011719;-49.223637
312.377930;-50.312813
312.744141;-47.872238
313.110352;-46.433758
313.476562;-44.188534
313.842773;-45.030685
314.208984;-49.092625
314.575195;-52.874641
314.941406;-52.586407
315.307617;-52.087242
315.673828;-50.377968
316.040039;-51.994385
316.406250;-53.275974
316.772461;-52.494698
317.138672;-52.706875
317.504883;-50.521706
317.871094;-49.119335
318.237305;-53.550579
318.603516;-55.848782
318.969727;-56.163998
319.335938;-57.078682
319.702148;-53.735809
320.068359;-52.705112
320.434570;-54.754021
320.800781;-54.835209
321.166992;-55.064266
321.533203;-57.145222
321.899414;-51.692791
322.265625;-51.971073
322.631836;-57.028564
322.998047;-54.914555
323.364258;-52.771675
323.730469;-52.960449
324.096680;-52.013546
324.462891;-52.015514
324.829102;-53.562210
325.195312;-51.986012
325.561523;-50.982815
325.927734;-49.823227
326.293945;-48.744801
326.660156;-51.218796
327.026367;-52.987938
327.392578;-54.229176
327.758789;-53.203445
328.125000;-53.456875
328.491211;-53.203388
328.857422;-54.509422
329.223633;-55.498547
329.589844;-57.492733
329.956055;-56.927315
330.322266;-55.784454
330.688477;-55.372719
331.054688;-56.154602
331.420898;-58.149895
331.787109;-59.665829
332.153320;-58.529179
332.519531;-56.838879
332.885742;-56.903172
333.251953;-59.605179
333.618164;-58.872658
333.984375;-58.826210
334.350586;-56.741451
334.716797;-53.447037
335.083008;-54.591988
335.449219;-60.183945
335.815430;-59.729733
336.181641;-58.124298
336.547852;-58.068405
336.914062;-57.050819
337.280273;-57.946667
337.646484;-59.869064
338.012695;-57.667343
338.378906;-57.039749
338.745117;-55.004574
339.111328;-52.200260
339.477539;-54.228565
339.843750;-55.930286
340.209961;-54.846935
340.576172;-54.821499
340.942383;-54.353001
341.308594;-51.870735
341.674805;-53.559639
342.041016;-56.420975
342.407227;-56.283733
342.773438;-55.405224
343.139648;-53.734829
343.505859;-53.240448
343.872070;-56.869690
344.238281;-58.159622
344.604492;-56.717087
344.970703;-57.599220
