Fréquence (Hz);Niveau (dB)
386.718750;-36.128654
387.084961;-35.225082
387.451172;-37.356709
387.817383;-36.760540
388.183594;-34.515759
388.549805;-33.904186
388.916016;-34.159084
389.282227;-33.741100
389.648438;-32.578403
390.014648;-29.533258
390.380859;-25.557308
390.747070;-24.546619
391.113281;-23.183029
391.479492;-22.527767
391.845703;-23.965446
392.211914;-24.547255
392.578125;-24.755070
392.944336;-25.741312
393.310547;-28.341589
393.676758;-28.935509
394.042969;-30.743198
394.409180;-30.306931
394.775391;-31.412029
395.141602;-33.375801
395.507812;-32.828087
395.874023;-31.939669
396.240234;-33.039093
396.606445;-36.274513
396.972656;-36.301041
397.338867;-36.253479
397.705078;-35.851833
398.071289;-36.167500
398.437500;-35.253250
398.803711;-34.644588
399.169922;-37.186840
399.536133;-38.337303
399.902344;-37.486214
400.268555;-36.496834
400.634766;-36.960094
401.000977;-35.963814
401.367188;-36.936642
401.733398;-37.297970
402.099609;-37.175159
402.465820;-37.238430
402.832031;-37.676117
403.198242;-37.078503
403.564453;-39.109283
403.930664;-40.023876
404.296875;-39.796822
404.663086;-42.398663
405.029297;-39.842957
405.395508;-36.638714
405.761719;-38.019047
406.127930;-39.688881
406.494141;-40.326546
406.860352;-40.155193
407.226562;-38.810493
407.592773;-39.190895
407.958984;-41.331398
408.325195;-42.242138
408.691406;-41.433693
409.057617;-41.145226
409.423828;-37.441544
409.790039;-38.143673
410.156250;-41.623211
410.522461;-42.374489
410.888672;-42.855240
411.254883;-41.589520
411.621094;-38.568138
411.987305;-40.053810
412.353516;-42.239944
412.719727;-43.559898
413.085938;-45.027008
413.452148;-42.535236
413.818359;-39.360123
414.184570;-41.263515
414.550781;-43.263256
414.916992;-43.318123
415.283203;-42.833382
415.649414;-40.528103
416.015625;-38.272446
416.381836;-40.971645
416.748047;-40.725170
417.114258;-40.279747
417.480469;-40.874973
417.846680;-38.221355
418.212891;-37.291042
418.579102;-40.229851
418.945312;-40.443329
419.311523;-39.090477
419.677734;-39.491455
420.043945;-38.551086
420.410156;-38.338333
420.776367;-41.288143
421.142578;-39.835388
421.508789;-39.519592
421.875000;-40.262699
422.241211;-38.878239
422.607422;-39.675049
422.973633;-41.448078
423.339844;-42.995296
423.706055;-43.468647
424.072266;-41.824062
424.438477;-37.889320
424.804688;-39.077095
425.170898;-38.877243
425.537109;-36.343250
425.903320;-36.850292
426.269531;-38.376244
426.635742;-37.082390
427.001953;-37.768559
427.368164;-40.592297
427.734375;-39.722244
428.100586;-40.146801
428.466797;-39.157032
428.833008;-38.321918
429.199219;-40.712440
429.565430;-40.546329
429.931641;-39.351509
430.297852;-40.880474
430.664062;-41.800713
431.030273;-39.954693
431.396484;-42.125389
431.762695;-41.101151
432.128906;-40.324577
432.495117;-39.573280
432.861328;-37.658020
433.227539;-36.469658
433.593750;-36.848618
433.959961;-37.909454
434.326172;-38.073345
434.692383;-37.171635
435.058594;-36.427483
435.424805;-37.650471
435.791016;-38.912582
436.157227;-36.485523
436.523438;-35.777962
436.889648;-35.327915
437.255859;-34.599190
437.622070;-33.204334
437.988281;-32.441879
438.354492;-30.966560
438.720703;-31.117661
439.086914;-32.920609
439.453125;-31.166506
439.819336;-30.487204
440.185547;-28.001911
440.551758;-27.995396
440.917969;-29.285511
441.284180;-31.248619
441.650391;-31.635746
442.016602;-32.878681
442.382812;-34.227486
442.749023;-35.937550
443.115234;-39.086346
443.481445;-37.558697
443.847656;-35.212715
444.213867;-33.907742
444.580078;-34.951664
444.946289;-35.362244
445.312500;-35.219604
445.678711;-35.019379
446.044922;-35.236816
446.411133;-36.444630
446.777344;-36.228554
447.143555;-35.904964
447.509766;-36.909153
447.875977;-37.290253
448.242188;-36.863937
448.608398;-37.834557
448.974609;-38.518333
449.340820;-41.910282
449.707031;-39.202911
450.073242;-35.542423
450.439453;-35.673618
450.805664;-36.187462
451.171875;-37.860527
451.538086;-41.270275
451.904297;-41.477093
452.270508;-39.399429
452.636719;-40.110779
453.002930;-40.470039
453.369141;-39.617039
453.735352;-38.466816
454.101562;-37.471050
454.467773;-37.313591
454.833984;-39.518108
455.200195;-37.742313
455.566406;-37.639244
455.932617;-38.275444
456.298828;-38.719116
456.665039;-38.976524
457.031250;-39.145569
457.397461;-37.675240
457.763672;-37.379425
458.129883;-37.025345
458.496094;-37.755527
458.862305;-36.074177
459.228516;-36.496670
459.594727;-37.040367
459.960938;-36.581760
460.327148;-34.579464
460.693359;-33.558212
461.059570;-33.118694
461.425781;-33.025097
461.791992;-31.721836
462.158203;-31.988834
462.524414;-33.039055
462.890625;-33.599426
